When	WRB	when
in	IN	in
very	RB	very
,	,	,
very	RB	very
beginning	VBG	begin
,	,	,
who	WP	who
knows	VBZ	know
exactly	RB	exactly
why	WRB	why
,	,	,
but	CC	but
they	PP	they
led	VBD	lead
to	TO	to
the	DT	the
existence	NN	existence
of	IN	of
galaxies	NNS	galaxy
,	,	,
stars	NNS	star
,	,	,
planets	NNS	planet
and	CC	and
,	,	,
eventually	RB	eventually
,	,	,
people	NNS	people
.	SENT	.
No	DT	no
spots	NNS	spot
,	,	,
no	DT	no
people	NNS	people
.	SENT	.
So	RB	so
it	PP	it
turned	VBD	turn
out	RP	out
to	TO	to
be	VB	be
important	JJ	important
.	SENT	.
So	RB	so
then	RB	then
how	WRB	how
did	VBD	do
that	DT	that
work	NN	work
?	SENT	?
What	WP	what
happened	VBD	happen
next	JJ	next
?	SENT	?
Well	RB	well
,	,	,
we	PP	we
said	VBD	say
let	VB	let
'	''	'
s	NNS	<unknown>
take	VBP	take
pictures	NNS	picture
.	SENT	.
So	RB	so
,	,	,
of	IN	of
course	NN	course
,	,	,
we	PP	we
take	VBP	take
pictures	NNS	picture
of	IN	of
the	DT	the
sky	NN	sky
with	IN	with
the	DT	the
Hubble	NP	Hubble
Space	NP	Space
Telescope	NN	telescope
.	SENT	.
This	DT	this
picture	NN	picture
was	VBD	be
taken	VBN	take
around	IN	around
1995	CD	@card@
,	,	,
and	CC	and
it	PP	it
shows	VBZ	show
galaxies	NNS	galaxy
far	RB	far
,	,	,
far	RB	far
,	,	,
far	RB	far
away	RB	away
.	SENT	.
It	PP	it
shows	VBZ	show
what	WP	what
you	PP	you
can	MD	can
get	VB	get
with	IN	with
the	DT	the
telescope	NN	telescope
that	RB	that
'	POS	'
s	NN	S
about	IN	about
eight	CD	eight
feet	NNS	foot
in	IN	in
diameter	NN	diameter
and	CC	and
can	MD	can
observe	VB	observe
visible	JJ	visible
light	NN	light
.	SENT	.
So	RB	so
we	PP	we
were	VBD	be
thrilled	VBN	thrill
to	TO	to
have	VB	have
this	DT	this
picture	NN	picture
.	SENT	.
And	CC	and
it	PP	it
shows	VBZ	show
thousands	NNS	thousand
of	IN	of
galaxies	NNS	galaxy
.	SENT	.
They	PP	they
were	VBD	be
unable	JJ	unable
to	TO	to
include	VB	include
the	DT	the
most	RBS	most
distant	JJ	distant
galaxies	NNS	galaxy
,	,	,
the	DT	the
ones	NNS	one
that	WDT	that
would	MD	would
be	VB	be
as	IN	as
they	PP	they
were	VBD	be
being	VBG	be
born	VBN	bear
,	,	,
so	IN	so
there	EX	there
are	VBP	be
no	DT	no
baby	NN	baby
pictures	NNS	picture
of	IN	of
galaxies	NNS	galaxy
in	IN	in
this	DT	this
picture	NN	picture
.	SENT	.
We	PP	we
needed	VBD	need
to	TO	to
have	VB	have
an	DT	an
even	RB	even
bigger	JJR	big
and	CC	and
more	JJR	more
powerful	JJ	powerful
telescope	NN	telescope
that	WDT	that
could	MD	could
pick	VB	pick
up	RP	up
the	DT	the
infrared	JJ	infrared
light	NN	light
from	IN	from
the	DT	the
most	RBS	most
distant	JJ	distant
universe	NN	universe
that	WDT	that
has	VBZ	have
been	VBN	be
stretched	VBN	stretch
out	RP	out
by	IN	by
the	DT	the
expansion	NN	expansion
of	IN	of
the	DT	the
universe	NN	universe
.	SENT	.
So	IN	so
we	PP	we
didn	NN	<unknown>
'	POS	'
t	NN	t
know	VBP	know
what	WP	what
we	PP	we
would	MD	would
find	VB	find
.	SENT	.
So	IN	so
astronomers	NNS	astronomer
wrote	VBD	write
a	DT	a
book	NN	book
and	CC	and
they	PP	they
said	VBD	say
,	,	,
"	``	"
Please	UH	please
build	VB	build
us	PP	us
an	DT	an
even	RB	even
more	RBR	more
powerful	JJ	powerful
telescope	NN	telescope
.	SENT	.
"	``	"
And	CC	and
we	PP	we
did	VBD	do
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
James	NP	James
Webb	NP	Webb
Space	NP	Space
Telescope	NN	telescope
,	,	,
you	PP	you
see	VBP	see
a	DT	a
gigantic	JJ	gigantic
mirror	NN	mirror
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
hexagonal	JJ	hexagonal
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
coated	VBN	coat
with	IN	with
gold	NN	gold
so	IN	so
it	PP	it
reflects	VBZ	reflect
infrared	JJ	infrared
light	NN	light
.	SENT	.
It	PP	it
is	VBZ	be
21	CD	@card@
feet	NNS	foot
across	IN	across
.	SENT	.
It	PP	it
is	VBZ	be
protected	VBN	protect
by	IN	by
a	DT	a
five-layer	NN	five-layer
metalized	VBD	metalize
plastic	JJ	plastic
sunshade	NN	sunshade
as	IN	as
large	JJ	large
as	IN	as
a	DT	a
tennis	NN	tennis
court	NN	court
.	SENT	.
This	DT	this
telescope	NN	telescope
is	VBZ	be
so	RB	so
large	JJ	large
that	IN	that
it	PP	it
could	MD	could
not	RB	not
fit	VB	fit
into	IN	into
the	DT	the
rocket	NN	rocket
without	IN	without
being	VBG	be
folded	VBN	fold
up	RP	up
like	IN	like
origami	NN	origami
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
an	DT	an
incredible	JJ	incredible
engineering	NN	engineering
accomplishment	NN	accomplishment
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
even	RB	even
conceive	VB	conceive
and	CC	and
build	VB	build
this	DT	this
telescope	NN	telescope
.	SENT	.
So	RB	so
we	PP	we
built	VBD	build
it	PP	it
.	SENT	.
And	CC	and
then	RB	then
we	PP	we
'	POS	'
ve	NN	ve
launched	VBD	launch
it	PP	it
.	SENT	.
It	PP	it
went	VBD	go
up	RP	up
into	IN	into
space	NN	space
from	IN	from
French	NP	French
Guiana	NP	Guiana
on	IN	on
Christmas	NP	Christmas
morning	NN	morning
,	,	,
2021	CD	@card@
.	SENT	.
It	PP	it
was	VBD	be
a	DT	a
perfect	JJ	perfect
launch	NN	launch
.	SENT	.
The	DT	the
Arianespace	NP	Arianespace
company	NN	company
sent	VBD	send
it	PP	it
straight	JJ	straight
to	TO	to
where	WRB	where
we	PP	we
needed	VBD	need
to	TO	to
go	VB	go
.	SENT	.
So	RB	so
we	PP	we
think	VBP	think
we	PP	we
can	MD	can
have	VB	have
20	CD	@card@
years	NNS	year
of	IN	of
operational	JJ	operational
scientific	JJ	scientific
observations	NNS	observation
with	IN	with
this	DT	this
great	JJ	great
new	JJ	new
telescope	NN	telescope
.	SENT	.
And	CC	and
it	PP	it
took	VBD	take
only	RB	only
two	CD	two
minutes	NNS	minute
to	TO	to
go	VB	go
through	IN	through
the	DT	the
tropical	JJ	tropical
clouds	NNS	cloud
up	RB	up
towards	IN	towards
the	DT	the
vacuum	NN	vacuum
of	IN	of
outer	JJ	outer
space	NN	space
.	SENT	.
Now	RB	now
I	PP	I
want	VBP	want
to	TO	to
show	VB	show
you	PP	you
how	WRB	how
it	PP	it
unfolded	VBD	unfold
in	IN	in
outer	JJ	outer
space	NN	space
,	,	,
this	DT	this
origami	NN	origami
telescope	NN	telescope
.	SENT	.
First	RB	first
we	PP	we
unfolded	VBD	unfold
the	DT	the
solar	JJ	solar
panels	NNS	panel
.	SENT	.
Then	RB	then
we	PP	we
unfold	VBP	unfold
the	DT	the
transmitter	NN	transmitter
antenna	NN	antenna
so	IN	so
we	PP	we
can	MD	can
talk	VB	talk
back	RB	back
and	CC	and
forth	RB	forth
.	SENT	.
Then	RB	then
we	PP	we
unfold	VBP	unfold
the	DT	the
panels	NNS	panel
that	WDT	that
hold	VBP	hold
the	DT	the
great	JJ	great
sunshade	NN	sunshade
in	IN	in
place	NN	place
.	SENT	.
This	DT	this
takes	VBZ	take
us	PP	us
actually	RB	actually
two	CD	two
weeks	NNS	week
in	IN	in
real	JJ	real
life	NN	life
.	SENT	.
You	PP	you
see	VBP	see
it	PP	it
compressed	VBN	compress
here	RB	here
so	RB	so
we	PP	we
can	MD	can
show	VB	show
it	PP	it
to	TO	to
you	PP	you
.	SENT	.
This	DT	this
is	VBZ	be
just	RB	just
a	DT	a
miracle	NN	miracle
of	IN	of
modern	JJ	modern
engineering	NN	engineering
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
so	RB	so
complicated	VBN	complicate
.	SENT	.
And	CC	and
you	PP	you
'	POS	'
d	NN	d
say	VBP	say
,	,	,
is	VBZ	be
there	RB	there
any	DT	any
way	NN	way
you	PP	you
could	MD	could
have	VB	have
done	VBN	do
this	DT	this
without	IN	without
this	DT	this
great	JJ	great
telescope	NN	telescope
?	SENT	?
And	CC	and
the	DT	the
answer	NN	answer
seems	VBZ	seem
to	TO	to
be	VB	be
no	RB	no
.	SENT	.
You	PP	you
need	VBP	need
a	DT	a
big	JJ	big
telescope	NN	telescope
.	SENT	.
It	PP	it
needs	VBZ	need
to	TO	to
be	VB	be
in	IN	in
outer	JJ	outer
space	NN	space
.	SENT	.
It	PP	it
needs	VBZ	need
to	TO	to
be	VB	be
cold	JJ	cold
,	,	,
so	IN	so
it	PP	it
doesn	NN	<unknown>
'	POS	'
t	NN	t
glow	NN	glow
and	CC	and
emit	VB	emit
its	PP$	its
own	JJ	own
infrared	NN	infrared
.	SENT	.
And	CC	and
third	JJ	third
is	VBZ	be
,	,	,
being	VBG	be
very	RB	very
carefully	RB	carefully
unrolled	VBN	unroll
all	RB	all
by	IN	by
commands	NNS	command
from	IN	from
here	RB	here
.	SENT	.
So	RB	so
you	PP	you
ask	VBP	ask
,	,	,
how	WRB	how
could	MD	could
you	PP	you
possibly	RB	possibly
make	VB	make
such	PDT	such
a	DT	a
complicated	JJ	complicated
thing	NN	thing
work	NN	work
?	SENT	?
Well	RB	well
,	,	,
number	NN	number
one	CD	one
,	,	,
practice	NN	practice
,	,	,
practice	NN	practice
,	,	,
practice	NN	practice
,	,	,
rehearse	VB	rehearse
and	CC	and
test	VB	test
,	,	,
fix	VB	fix
it	PP	it
when	WRB	when
it	PP	it
'	POS	'
s	NN	S
not	RB	not
quite	RB	quite
right	JJ	right
.	SENT	.
And	CC	and
then	RB	then
,	,	,
of	IN	of
course	NN	course
,	,	,
have	VBP	have
two	CD	two
of	IN	of
everything	NN	everything
,	,	,
if	IN	if
you	PP	you
possibly	RB	possibly
can	MD	can
.	SENT	.
And	CC	and
third	JJ	third
,	,	,
have	VBP	have
arguments	NNS	argument
with	IN	with
all	DT	all
of	IN	of
your	PP$	your
friends	NNS	friend
to	TO	to
say	VB	say
,	,	,
is	VBZ	be
this	DT	this
really	RB	really
right	JJ	right
?	SENT	?
Can	MD	can
you	PP	you
think	VB	think
of	IN	of
anything	NN	anything
that	RB	that
'	POS	'
s	NNS	<unknown>
a	DT	a
mistake	NN	mistake
that	IN	that
we	PP	we
might	MD	might
be	VB	be
making	VBG	make
that	IN	that
we	PP	we
should	MD	should
fix	VB	fix
before	IN	before
we	PP	we
launch	VB	launch
it	PP	it
?	SENT	?
So	IN	so
the	DT	the
last	JJ	last
step	NN	step
is	VBZ	be
finally	RB	finally
to	TO	to
unfold	VB	unfold
the	DT	the
telescope	NN	telescope
itself	PP	itself
.	SENT	.
And	CC	and
there	RB	there
it	PP	it
is	VBZ	be
in	IN	in
outer	JJ	outer
space	NN	space
,	,	,
not	RB	not
quite	RB	quite
ready	JJ	ready
to	TO	to
use	VB	use
because	IN	because
it	PP	it
'	POS	'
s	NN	S
still	RB	still
warm	JJ	warm
and	CC	and
has	VBZ	have
not	RB	not
yet	RB	yet
been	VBN	be
focused	VBN	focus
.	SENT	.
So	RB	so
we	PP	we
had	VBD	have
to	TO	to
wait	VB	wait
for	IN	for
several	JJ	several
weeks	NNS	week
for	IN	for
it	PP	it
to	TO	to
start	VB	start
to	TO	to
cool	VB	cool
down	RP	down
to	TO	to
a	DT	a
low	JJ	low
enough	JJ	enough
temperature	NN	temperature
that	IN	that
we	PP	we
could	MD	could
do	VB	do
the	DT	the
next	JJ	next
steps	NNS	step
.	SENT	.
We	PP	we
send	VBP	send
it	PP	it
to	TO	to
a	DT	a
place	NN	place
called	VBD	call
Lagrange	NP	Lagrange
Point	NP	Point
2	CD	@card@
,	,	,
about	IN	about
a	DT	a
million	CD	million
miles	NNS	mile
farther	RBR	farther
out	RB	out
from	IN	from
the	DT	the
Sun	NP	Sun
than	IN	than
we	PP	we
are	VBP	be
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
place	NN	place
that	WDT	that
moves	VBZ	move
around	IN	around
the	DT	the
Sun	NP	Sun
with	IN	with
us	PP	us
every	DT	every
year	NN	year
,	,	,
so	RB	so
the	DT	the
telescope	NN	telescope
does	VBZ	do
not	RB	not
get	VB	get
any	DT	any
farther	RBR	farther
away	RB	away
.	SENT	.
It	PP	it
is	VBZ	be
the	DT	the
only	JJ	only
place	NN	place
that	IN	that
we	PP	we
can	MD	can
put	VB	put
a	DT	a
telescope	NN	telescope
where	WRB	where
this	DT	this
is	VBZ	be
the	DT	the
setup	NN	setup
,	,	,
and	CC	and
you	PP	you
can	MD	can
have	VB	have
the	DT	the
one-sided	JJ	one-sided
umbrella	NN	umbrella
that	WDT	that
protects	VBZ	protect
the	DT	the
telescope	NN	telescope
from	IN	from
the	DT	the
Sun	NP	Sun
and	CC	and
the	DT	the
Earth	NP	Earth
and	CC	and
the	DT	the
Moon	NP	Moon
.	SENT	.
So	IN	so
the	DT	the
next	JJ	next
thing	NN	thing
is	VBZ	be
,	,	,
what	WP	what
did	VBD	do
we	PP	we
see	VBP	see
?	SENT	?
We	PP	we
focused	VBD	focus
the	DT	the
telescope	NN	telescope
and	CC	and
took	VBD	take
some	DT	some
pictures	NNS	picture
of	IN	of
the	DT	the
same	JJ	same
star	NN	star
we	PP	we
looked	VBD	look
at	IN	at
with	IN	with
the	DT	the
Webb	NP	Webb
.	SENT	.
So	IN	so
the	DT	the
fuzzy	JJ	fuzzy
picture	NN	picture
is	VBZ	be
the	DT	the
Spitzer	NP	Spitzer
Space	NP	Space
Telescope	NN	telescope
launched	VBN	launch
in	IN	in
2003	CD	@card@
.	SENT	.
The	DT	the
sharp	JJ	sharp
picture	NN	picture
is	VBZ	be
the	DT	the
new	JJ	new
Webb	NP	Webb
telescope	NN	telescope
.	SENT	.
We	PP	we
were	VBD	be
so	RB	so
thrilled	VBN	thrill
that	IN	that
it	PP	it
worked	VBD	work
.	SENT	.
We	PP	we
got	VBD	get
a	DT	a
nice	JJ	nice
,	,	,
sharp	JJ	sharp
image	NN	image
of	IN	of
the	DT	the
star	NN	star
,	,	,
and	CC	and
we	PP	we
can	MD	can
calculate	VB	calculate
now	RB	now
the	DT	the
sensitivity	NN	sensitivity
of	IN	of
this	DT	this
object	NN	object
,	,	,
that	WDT	that
if	IN	if
you	PP	you
were	VBD	be
a	DT	a
bumblebee	NN	bumblebee
,	,	,
a	DT	a
square	JJ	square
centimeter	NN	centimeter
object	NN	object
hovering	VBG	hover
at	IN	at
the	DT	the
distance	NN	distance
of	IN	of
the	DT	the
Moon	NN	moon
from	IN	from
the	DT	the
Earth	NN	earth
,	,	,
away	RB	away
from	IN	from
the	DT	the
telescope	NN	telescope
,	,	,
we	PP	we
would	MD	would
be	VB	be
able	JJ	able
to	TO	to
see	VB	see
you	PP	you
,	,	,
both	CC	both
the	DT	the
sunlight	NN	sunlight
you	PP	you
reflect	VBP	reflect
and	CC	and
the	DT	the
heat	NN	heat
you	PP	you
emit	VBP	emit
.	SENT	.
So	RB	so
there	EX	there
are	VBP	be
no	DT	no
bumblebees	NNS	bumblebee
in	IN	in
space	NN	space
,	,	,
but	CC	but
there	EX	there
'	''	'
s	NN	S
something	NN	something
out	RB	out
there	RB	there
that	IN	that
we	PP	we
don	VB	don
'	''	'
t	NN	t
know	VBP	know
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
so	RB	so
sure	JJ	sure
that	IN	that
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
get	VB	get
a	DT	a
great	JJ	great
surprise	NN	surprise
from	IN	from
this	DT	this
telescope	NN	telescope
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
ll	NNS	<unknown>
show	VB	show
you	PP	you
what	WP	what
we	PP	we
look	VBP	look
at	IN	at
.	SENT	.
Here	RB	here
is	VBZ	be
an	DT	an
example	NN	example
of	IN	of
a	DT	a
place	NN	place
where	WRB	where
stars	NNS	star
are	VBP	be
being	VBG	be
born	VBN	bear
as	IN	as
we	PP	we
speak	VBP	speak
.	SENT	.
Now	RB	now
we	PP	we
know	VBP	know
,	,	,
more	RBR	more
or	CC	or
less	RBR	less
,	,	,
that	WDT	that
stars	VBZ	star
explode	VB	explode
and	CC	and
produce	VB	produce
dust	NN	dust
,	,	,
which	WDT	which
goes	VBZ	go
and	CC	and
is	VBZ	be
recycled	VBN	recycle
into	IN	into
new	JJ	new
stars	NNS	star
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
place	NN	place
where	WRB	where
the	DT	the
recycling	NN	recycling
is	VBZ	be
happening	VBG	happen
.	SENT	.
Stars	NNS	star
are	VBP	be
being	VBG	be
born	VBN	bear
in	IN	in
this	DT	this
beautiful	JJ	beautiful
cloud	NN	cloud
of	IN	of
glowing	JJ	glowing
gas	NN	gas
and	CC	and
dust	NN	dust
.	SENT	.
On	IN	on
the	DT	the
left-hand	JJ	left-hand
side	NN	side
shows	VBZ	show
you	PP	you
what	WP	what
we	PP	we
see	VBP	see
with	IN	with
visible	JJ	visible
light	NN	light
with	IN	with
the	DT	the
Hubble	NP	Hubble
Space	NP	Space
Telescope	NN	telescope
.	SENT	.
The	DT	the
right-hand	JJ	right-hand
side	NN	side
shows	VBZ	show
you	PP	you
that	IN	that
you	PP	you
can	MD	can
begin	VB	begin
to	TO	to
see	VB	see
through	IN	through
the	DT	the
dust	NN	dust
with	IN	with
an	DT	an
infrared	JJ	infrared
camera	NN	camera
that	IN	that
we	PP	we
also	RB	also
have	VBP	have
on	IN	on
the	DT	the
Hubble	NP	Hubble
telescope	NN	telescope
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
beautiful	JJ	beautiful
.	SENT	.
Astronomers	NNS	astronomer
want	VBP	want
to	TO	to
see	VB	see
inside	RB	inside
and	CC	and
we	PP	we
will	MD	will
with	IN	with
the	DT	the
Webb	NP	Webb
telescope	NN	telescope
.	SENT	.
We	PP	we
can	MD	can
look	VB	look
at	IN	at
everything	NN	everything
in	IN	in
the	DT	the
solar	JJ	solar
system	NN	system
from	IN	from
Mars	NP	Mars
on	IN	on
out	RB	out
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
a	DT	a
pretty	RB	pretty
interesting	JJ	interesting
one	CD	one
,	,	,
everybody	NN	everybody
knows	VBZ	know
Mars	NP	Mars
might	MD	might
be	VB	be
alive	JJ	alive
.	SENT	.
What	WP	what
about	IN	about
Europa	NP	Europa
?	SENT	?
Europa	NP	Europa
is	VBZ	be
a	DT	a
satellite	NN	satellite
of	IN	of
Jupiter	NP	Jupiter
.	SENT	.
It	PP	it
has	VBZ	have
a	DT	a
liquid	JJ	liquid
ocean	NN	ocean
covered	VBN	cover
with	IN	with
ice	NN	ice
.	SENT	.
We	PP	we
know	VBP	know
because	IN	because
we	PP	we
sent	VBD	send
a	DT	a
probe	NN	probe
out	IN	out
there	RB	there
named	VBN	name
after	IN	after
Galileo	NP	Galileo
himself	PP	himself
,	,	,
and	CC	and
we	PP	we
saw	VBD	see
this	DT	this
and	CC	and
took	VBD	take
this	DT	this
picture	NN	picture
.	SENT	.
Now	RB	now
we	PP	we
know	VBP	know
that	IN	that
there	EX	there
is	VBZ	be
water	NN	water
coming	VBG	come
out	RP	out
from	IN	from
the	DT	the
cracks	NNS	crack
between	IN	between
the	DT	the
ice	NN	ice
blocks	NNS	block
and	CC	and
once	RB	once
in	IN	in
a	DT	a
while	NN	while
,	,	,
they	PP	they
can	MD	can
be	VB	be
watched	VBN	watch
from	IN	from
here	RB	here
.	SENT	.
And	CC	and
we	PP	we
are	VBP	be
planning	VBG	plan
to	TO	to
send	VB	send
a	DT	a
probe	NN	probe
to	TO	to
fly	VB	fly
through	IN	through
the	DT	the
water	NN	water
jets	NNS	jet
and	CC	and
see	VB	see
if	IN	if
there	EX	there
might	MD	might
be	VB	be
any	DT	any
organic	JJ	organic
molecules	NNS	molecule
in	IN	in
them	PP	them
.	SENT	.
Is	VBZ	be
it	PP	it
alive	JJ	alive
?	SENT	?
Well	RB	well
,	,	,
maybe	RB	maybe
.	SENT	.
We	PP	we
'	''	'
ll	NN	ll
be	VB	be
watching	VBG	watch
this	DT	this
satellite	NN	satellite
with	IN	with
the	DT	the
Webb	NP	Webb
telescope	NN	telescope
as	IN	as
well	RB	well
.	SENT	.
Farther	RBR	farther
on	IN	on
out	RB	out
in	IN	in
the	DT	the
solar	JJ	solar
system	NN	system
,	,	,
we	PP	we
'	POS	'
ve	RB	<unknown>
been	VBN	be
watching	VBG	watch
Titan	NN	titan
.	SENT	.
Titan	NN	titan
is	VBZ	be
the	DT	the
only	JJ	only
moon	NN	moon
in	IN	in
the	DT	the
solar	JJ	solar
system	NN	system
that	WDT	that
has	VBZ	have
oceans	NNS	ocean
and	CC	and
lakes	NNS	lake
and	CC	and
rain	NN	rain
and	CC	and
rivers	NNS	river
and	CC	and
an	DT	an
atmosphere	NN	atmosphere
on	IN	on
the	DT	the
surface	NN	surface
.	SENT	.
It	PP	it
is	VBZ	be
so	RB	so
cold	JJ	cold
,	,	,
though	RB	though
,	,	,
that	IN	that
its	PP$	its
liquid	JJ	liquid
hydrocarbons	NNS	hydrocarbon
,	,	,
methane	NN	methane
and	CC	and
ethane	NN	ethane
,	,	,
that	WDT	that
you	PP	you
would	MD	would
use	VB	use
for	IN	for
fuel	NN	fuel
here	RB	here
on	IN	on
Earth	NP	Earth
.	SENT	.
So	IN	so
we	PP	we
'	''	'
ll	NN	ll
be	VB	be
examining	VBG	examine
this	DT	this
with	IN	with
the	DT	the
Webb	NP	Webb
telescope	NN	telescope
and	CC	and
we	PP	we
'	POS	'
ll	NNS	<unknown>
be	VB	be
sending	VBG	send
a	DT	a
probe	NN	probe
out	RP	out
there	RB	there
to	TO	to
land	VB	land
with	IN	with
even	RB	even
a	DT	a
helicopter	NN	helicopter
to	TO	to
go	VB	go
exploring	VBG	explore
.	SENT	.
So	RB	so
is	VBZ	be
this	DT	this
a	DT	a
place	NN	place
that	RB	that
'	POS	'
s	NNS	<unknown>
interesting	JJ	interesting
for	IN	for
life	NN	life
?	SENT	?
Possibly	RB	possibly
.	SENT	.
People	NNS	people
ask	VBP	ask
me	PP	me
all	PDT	all
the	DT	the
time	NN	time
,	,	,
are	VBP	be
we	PP	we
sure	JJ	sure
that	IN	that
the	DT	the
kind	NN	kind
we	PP	we
have	VBP	have
here	RB	here
is	VBZ	be
the	DT	the
only	JJ	only
kind	NN	kind
?	SENT	?
Well	RB	well
,	,	,
maybe	RB	maybe
not	RB	not
.	SENT	.
And	CC	and
if	IN	if
not	RB	not
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
good	JJ	good
place	NN	place
to	TO	to
look	VB	look
because	IN	because
it	PP	it
'	POS	'
s	NNS	<unknown>
different	JJ	different
,	,	,
but	CC	but
it	PP	it
still	RB	still
has	VBZ	have
solids	NNS	solid
,	,	,
liquids	NNS	liquid
and	CC	and
gases	NNS	gas
,	,	,
and	CC	and
it	PP	it
has	VBZ	have
a	DT	a
liquid	JJ	liquid
hydrocarbon	NN	hydrocarbon
,	,	,
which	WDT	which
might	MD	might
be	VB	be
a	DT	a
possible	JJ	possible
solvent	NN	solvent
.	SENT	.
We	PP	we
'	POS	'
ll	NNS	<unknown>
see	VBP	see
.	SENT	.
Next	JJ	next
thing	NN	thing
we	PP	we
want	VBP	want
to	TO	to
look	VB	look
at	IN	at
is	VBZ	be
,	,	,
are	VBP	be
there	RB	there
planets	NNS	planet
around	IN	around
other	JJ	other
stars	NNS	star
that	WDT	that
might	MD	might
have	VB	have
life	NN	life
?	SENT	?
So	RB	so
we	PP	we
will	MD	will
be	VB	be
looking	VBG	look
in	IN	in
this	DT	this
way	NN	way
at	IN	at
small	JJ	small
stars	NNS	star
that	WDT	that
have	VBP	have
Earth-sized	JJ	Earth-sized
planets	NNS	planet
.	SENT	.
When	WRB	when
a	DT	a
planet	NN	planet
goes	VBZ	go
in	IN	in
front	NN	front
of	IN	of
the	DT	the
star	NN	star
,	,	,
it	PP	it
can	MD	can
block	VB	block
some	DT	some
starlight	NN	starlight
,	,	,
some	DT	some
of	IN	of
the	DT	the
starlight	NN	starlight
goes	VBZ	go
through	IN	through
the	DT	the
atmosphere	NN	atmosphere
of	IN	of
the	DT	the
planet	NN	planet
,	,	,
if	IN	if
it	PP	it
has	VBZ	have
one	CD	one
,	,	,
and	CC	and
on	IN	on
its	PP$	its
way	NN	way
to	TO	to
our	PP$	our
telescope	NN	telescope
,	,	,
