When	WRB	when
of	IN	of
the	DT	the
summer	NN	summer
to	TO	to
instill	VB	instill
camp	NN	camp
spirit	NN	spirit
.	SENT	.
And	CC	and
it	PP	it
went	VBD	go
like	IN	like
this	DT	this
:	:	:
"	``	"
R-O-W-D-I-E	NP	<unknown>
,	,	,
that	WDT	that
'	POS	'
s	NNS	<unknown>
the	DT	the
way	NN	way
we	PP	we
spell	VBP	spell
rowdie	NN	<unknown>
.	SENT	.
Rowdie	NP	<unknown>
,	,	,
rowdie	NN	<unknown>
,	,	,
let	VBN	let
'	POS	'
s	NNS	<unknown>
get	VBP	get
rowdie	NN	<unknown>
.	SENT	.
"	''	"
Yeah	RB	yeah
.	SENT	.
So	IN	so
I	PP	I
couldn	NN	<unknown>
'	POS	'
t	NN	t
figure	NN	figure
out	IN	out
for	IN	for
the	DT	the
life	NN	life
of	IN	of
me	PP	me
why	WRB	why
we	PP	we
were	VBD	be
supposed	VBN	suppose
to	TO	to
be	VB	be
so	RB	so
rowdy	JJ	rowdy
,	,	,
or	CC	or
why	WRB	why
we	PP	we
had	VBD	have
to	TO	to
spell	VB	spell
this	DT	this
word	NN	word
incorrectly	RB	incorrectly
.	SENT	.
But	CC	but
I	PP	I
recited	VBD	recite
a	DT	a
cheer	NN	cheer
.	SENT	.
I	PP	I
recited	VBD	recite
a	DT	a
cheer	NN	cheer
along	IN	along
with	IN	with
everybody	NN	everybody
else	RB	else
.	SENT	.
I	PP	I
did	VBD	do
my	PP$	my
best	JJS	good
.	SENT	.
And	CC	and
I	PP	I
just	RB	just
waited	VBD	wait
for	IN	for
the	DT	the
time	NN	time
that	IN	that
I	PP	I
could	MD	could
go	VB	go
off	RP	off
and	CC	and
read	VB	read
my	PP$	my
books	NNS	book
.	SENT	.
But	CC	but
the	DT	the
first	JJ	first
time	NN	time
that	IN	that
I	PP	I
took	VBD	take
my	PP$	my
book	NN	book
out	RP	out
of	IN	of
my	PP$	my
suitcase	NN	suitcase
,	,	,
the	DT	the
coolest	JJS	cool
girl	NN	girl
in	IN	in
the	DT	the
bunk	NN	bunk
came	VBD	come
up	RP	up
to	TO	to
me	PP	me
and	CC	and
she	PP	she
asked	VBD	ask
me	PP	me
,	,	,
"	``	"
Why	WRB	why
are	VBP	be
you	PP	you
being	VBG	be
so	RB	so
mellow	JJ	mellow
?	SENT	?
"	''	"
—	:	-
mellow	JJ	mellow
,	,	,
of	IN	of
course	NN	course
,	,	,
being	VBG	be
the	DT	the
exact	JJ	exact
opposite	NN	opposite
of	IN	of
R-O-W-D-I-E	NP	<unknown>
.	SENT	.
And	CC	and
then	RB	then
the	DT	the
second	JJ	second
time	NN	time
I	PP	I
tried	VBD	try
it	PP	it
,	,	,
the	DT	the
counselor	NN	counselor
came	VBD	come
up	RP	up
to	TO	to
me	PP	me
with	IN	with
a	DT	a
concerned	JJ	concerned
expression	NN	expression
on	IN	on
her	PP$	her
face	NN	face
and	CC	and
she	PP	she
repeated	VBD	repeat
the	DT	the
point	NN	point
about	IN	about
camp	NN	camp
spirit	NN	spirit
and	CC	and
said	VBD	say
we	PP	we
should	MD	should
all	RB	all
work	VB	work
very	RB	very
hard	JJ	hard
to	TO	to
be	VB	be
outgoing	JJ	outgoing
.	SENT	.
And	CC	and
so	RB	so
I	PP	I
put	VBD	put
my	PP$	my
books	NNS	book
away	RB	away
,	,	,
back	RB	back
in	IN	in
their	PP$	their
suitcase	NN	suitcase
,	,	,
and	CC	and
I	PP	I
put	VBP	put
them	PP	them
under	IN	under
my	PP$	my
bed	NN	bed
,	,	,
and	CC	and
there	RB	there
they	PP	they
stayed	VBD	stay
for	IN	for
the	DT	the
rest	NN	rest
of	IN	of
the	DT	the
summer	NN	summer
.	SENT	.
And	CC	and
I	PP	I
felt	VBD	feel
kind	NN	kind
of	IN	of
guilty	JJ	guilty
about	IN	about
this	DT	this
.	SENT	.
I	PP	I
felt	VBD	feel
as	RB	as
if	IN	if
the	DT	the
books	NNS	book
needed	VBD	need
me	PP	me
somehow	RB	somehow
,	,	,
and	CC	and
they	PP	they
were	VBD	be
calling	VBG	call
out	RP	out
to	TO	to
me	PP	me
and	CC	and
I	PP	I
was	VBD	be
forsaking	VBG	forsake
them	PP	them
.	SENT	.
But	CC	but
I	PP	I
did	VBD	do
forsake	VB	forsake
them	PP	them
and	CC	and
I	PP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
open	VB	open
that	DT	that
suitcase	NN	suitcase
again	RB	again
until	IN	until
I	PP	I
was	VBD	be
back	RB	back
home	RB	home
with	IN	with
my	PP$	my
family	NN	family
at	IN	at
the	DT	the
end	NN	end
of	IN	of
the	DT	the
summer	NN	summer
.	SENT	.
Now	RB	now
,	,	,
I	PP	I
tell	VBP	tell
you	PP	you
this	DT	this
story	NN	story
about	IN	about
summer	NN	summer
camp	NN	camp
.	SENT	.
I	PP	I
could	MD	could
have	VB	have
told	VBN	tell
you	PP	you
50	CD	@card@
others	NNS	other
just	RB	just
like	IN	like
it	PP	it
—	:	-
all	PDT	all
the	DT	the
times	NNS	time
that	IN	that
I	PP	I
got	VBD	get
the	DT	the
message	NN	message
that	IN	that
somehow	RB	somehow
my	PP$	my
quiet	JJ	quiet
and	CC	and
introverted	VBN	introvert
style	NN	style
of	IN	of
being	VBG	be
was	VBD	be
not	RB	not
necessarily	RB	necessarily
the	DT	the
right	JJ	right
way	NN	way
to	TO	to
go	VB	go
,	,	,
that	IN	that
I	PP	I
should	MD	should
be	VB	be
trying	VBG	try
to	TO	to
pass	VB	pass
as	IN	as
more	JJR	more
of	IN	of
an	DT	an
extrovert	NN	extrovert
.	SENT	.
And	CC	and
I	PP	I
always	RB	always
sensed	VBD	sense
deep	RB	deep
down	RB	down
that	IN	that
this	DT	this
was	VBD	be
wrong	JJ	wrong
and	CC	and
that	IN	that
introverts	NNS	introvert
were	VBD	be
pretty	RB	pretty
excellent	JJ	excellent
just	RB	just
as	IN	as
they	PP	they
were	VBD	be
.	SENT	.
But	CC	but
for	IN	for
years	NNS	year
I	PP	I
denied	VBD	deny
this	DT	this
intuition	NN	intuition
,	,	,
and	CC	and
so	RB	so
I	PP	I
became	VBD	become
a	DT	a
Wall	NP	Wall
Street	NP	Street
lawyer	NN	lawyer
,	,	,
of	IN	of
all	DT	all
things	NNS	thing
,	,	,
instead	RB	instead
of	IN	of
the	DT	the
writer	NN	writer
that	IN	that
I	PP	I
had	VBD	have
always	RB	always
longed	VBN	long
to	TO	to
be	VB	be
—	:	-
partly	RB	partly
because	IN	because
I	PP	I
needed	VBD	need
to	TO	to
prove	VB	prove
to	TO	to
myself	PP	myself
that	IN	that
I	PP	I
could	MD	could
be	VB	be
bold	JJ	bold
and	CC	and
assertive	JJ	assertive
too	RB	too
.	SENT	.
And	CC	and
I	PP	I
was	VBD	be
always	RB	always
going	VBG	go
off	RP	off
to	TO	to
crowded	JJ	crowded
bars	NNS	bar
when	WRB	when
I	PP	I
really	RB	really
would	MD	would
have	VB	have
preferred	VBN	prefer
to	TO	to
just	RB	just
have	VB	have
a	DT	a
nice	JJ	nice
dinner	NN	dinner
with	IN	with
friends	NNS	friend
.	SENT	.
And	CC	and
I	PP	I
made	VBD	make
these	DT	these
self-	NN	<unknown>
negating	VBG	negate
choices	NNS	choice
so	RB	so
reflexively	RB	reflexively
,	,	,
that	IN	that
I	PP	I
wasn	NNS	<unknown>
'	POS	'
t	NN	t
even	RB	even
aware	JJ	aware
that	IN	that
I	PP	I
was	VBD	be
making	VBG	make
them	PP	them
.	SENT	.
Now	RB	now
this	DT	this
is	VBZ	be
what	WP	what
many	JJ	many
introverts	NNS	introvert
do	VBP	do
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	VBG	<unknown>
our	PP$	our
loss	NN	loss
for	IN	for
sure	JJ	sure
,	,	,
but	CC	but
it	PP	it
is	VBZ	be
also	RB	also
our	PP$	our
colleagues	NNS	colleague
'	POS	'
loss	NN	loss
and	CC	and
our	PP$	our
communities	NNS	community
'	POS	'
loss	NN	loss
.	SENT	.
And	CC	and
at	IN	at
the	DT	the
risk	NN	risk
of	IN	of
sounding	VBG	sound
grandiose	JJ	grandiose
,	,	,
it	PP	it
is	VBZ	be
the	DT	the
world	NN	world
'	POS	'
s	NN	S
loss	NN	loss
.	SENT	.
Because	IN	because
when	WRB	when
it	PP	it
comes	VBZ	come
to	TO	to
creativity	NN	creativity
and	CC	and
to	TO	to
leadership	NN	leadership
,	,	,
we	PP	we
need	VBP	need
introverts	NNS	introvert
doing	VBG	do
what	WP	what
they	PP	they
do	VBP	do
best	RBS	well
.	SENT	.
A	DT	a
third	JJ	third
to	TO	to
a	DT	a
half	NN	half
of	IN	of
the	DT	the
population	NN	population
are	VBP	be
introverts	NNS	introvert
—	:	-
a	DT	a
third	JJ	third
to	TO	to
a	DT	a
half	NN	half
.	SENT	.
So	IN	so
that	DT	that
'	''	'
s	VBG	<unknown>
one	PP	one
out	RP	out
of	IN	of
every	DT	every
two	CD	two
or	CC	or
three	CD	three
people	NNS	people
you	PP	you
know	VBP	know
.	SENT	.
So	RB	so
even	RB	even
if	IN	if
you	PP	you
'	''	'
re	IN	re
an	DT	an
extrovert	NN	extrovert
yourself	PP	yourself
,	,	,
I	PP	I
'	POS	'
m	NN	m
talking	VBG	talk
about	IN	about
your	PP$	your
coworkers	NNS	coworker
and	CC	and
your	PP$	your
spouses	NNS	spouse
and	CC	and
your	PP$	your
children	NNS	child
and	CC	and
the	DT	the
person	NN	person
sitting	VBG	sit
next	JJ	next
to	TO	to
you	PP	you
right	RB	right
now	RB	now
—	:	-
all	RB	all
of	IN	of
them	PP	them
subject	JJ	subject
to	TO	to
this	DT	this
bias	NN	bias
that	WDT	that
is	VBZ	be
pretty	RB	pretty
deep	JJ	deep
and	CC	and
real	JJ	real
in	IN	in
our	PP$	our
society	NN	society
.	SENT	.
We	PP	we
all	RB	all
internalize	VBP	internalize
it	PP	it
from	IN	from
a	DT	a
very	RB	very
early	JJ	early
age	NN	age
without	IN	without
even	RB	even
having	VBG	have
a	DT	a
language	NN	language
for	IN	for
what	WP	what
we	PP	we
'	''	'
re	IN	re
doing	VBG	do
.	SENT	.
Now	RB	now
,	,	,
to	TO	to
see	VB	see
the	DT	the
bias	NN	bias
clearly	RB	clearly
,	,	,
you	PP	you
need	VBP	need
to	TO	to
understand	VB	understand
what	WP	what
introversion	NN	introversion
is	VBZ	be
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
different	JJ	different
from	IN	from
being	VBG	be
shy	JJ	shy
.	SENT	.
Shyness	NN	shyness
is	VBZ	be
about	RB	about
fear	NN	fear
of	IN	of
social	JJ	social
judgment	NN	judgment
.	SENT	.
Introversion	NN	introversion
is	VBZ	be
more	RBR	more
about	RB	about
,	,	,
how	WRB	how
do	VBP	do
you	PP	you
respond	VB	respond
to	TO	to
stimulation	NN	stimulation
,	,	,
including	VBG	include
social	JJ	social
stimulation	NN	stimulation
.	SENT	.
So	RB	so
extroverts	NNS	extrovert
really	RB	really
crave	VBP	crave
large	JJ	large
amounts	NNS	amount
of	IN	of
stimulation	NN	stimulation
,	,	,
whereas	IN	whereas
introverts	NNS	introvert
feel	VBP	feel
at	IN	at
their	PP$	their
most	RBS	most
alive	JJ	alive
and	CC	and
their	PP$	their
most	JJS	most
switched-on	NN	<unknown>
and	CC	and
their	PP$	their
most	RBS	most
capable	JJ	capable
when	WRB	when
they	PP	they
'	POS	'
re	NN	re
in	IN	in
quieter	JJR	quiet
,	,	,
more	RBR	more
low-key	JJ	low-key
environments	NNS	environment
.	SENT	.
Not	RB	not
all	PDT	all
the	DT	the
time	NN	time
—	:	-
these	DT	these
things	NNS	thing
aren	NN	<unknown>
'	POS	'
t	NN	t
absolute	JJ	absolute
—	:	-
but	CC	but
a	DT	a
lot	NN	lot
of	IN	of
the	DT	the
time	NN	time
.	SENT	.
So	IN	so
the	DT	the
key	NN	key
then	RB	then
to	TO	to
maximizing	VBG	maximize
our	PP$	our
talents	NNS	talent
is	VBZ	be
for	IN	for
us	PP	us
all	RB	all
to	TO	to
put	VB	put
ourselves	PP	ourselves
in	IN	in
the	DT	the
zone	NN	zone
of	IN	of
stimulation	NN	stimulation
that	WDT	that
is	VBZ	be
right	RB	right
for	IN	for
us	PP	us
.	SENT	.
But	CC	but
now	RB	now
here	RB	here
'	''	'
s	NN	S
where	WRB	where
the	DT	the
bias	NN	bias
comes	VBZ	come
in	IN	in
.	SENT	.
Our	PP$	our
most	RBS	most
important	JJ	important
institutions	NNS	institution
,	,	,
our	PP$	our
schools	NNS	school
and	CC	and
our	PP$	our
workplaces	NNS	workplace
,	,	,
they	PP	they
are	VBP	be
designed	VBN	design
mostly	RB	mostly
for	IN	for
extroverts	NNS	extrovert
and	CC	and
for	IN	for
extroverts	NNS	extrovert
'	POS	'
need	NN	need
for	IN	for
lots	NNS	lot
of	IN	of
stimulation	NN	stimulation
.	SENT	.
And	CC	and
also	RB	also
we	PP	we
have	VBP	have
this	DT	this
belief	NN	belief
system	NN	system
right	RB	right
now	RB	now
that	IN	that
I	PP	I
call	VBP	call
the	DT	the
new	JJ	new
groupthink	NN	groupthink
,	,	,
which	WDT	which
holds	VBZ	hold
that	IN	that
all	DT	all
creativity	NN	creativity
and	CC	and
all	DT	all
productivity	NN	productivity
comes	VBZ	come
from	IN	from
a	DT	a
very	RB	very
oddly	RB	oddly
gregarious	JJ	gregarious
place	NN	place
.	SENT	.
So	RB	so
if	IN	if
you	PP	you
picture	VBP	picture
the	DT	the
typical	JJ	typical
classroom	NN	classroom
nowadays	RB	nowadays
:	:	:
When	WRB	when
I	PP	I
was	VBD	be
going	VBG	go
to	TO	to
school	NN	school
,	,	,
we	PP	we
sat	VBD	sit
in	IN	in
rows	NNS	row
.	SENT	.
We	PP	we
sat	VBD	sit
in	IN	in
rows	NNS	row
of	IN	of
desks	NNS	desk
like	IN	like
this	DT	this
,	,	,
and	CC	and
we	PP	we
did	VBD	do
most	JJS	most
of	IN	of
our	PP$	our
work	NN	work
pretty	RB	pretty
autonomously	RB	autonomously
.	SENT	.
But	CC	but
nowadays	RB	nowadays
,	,	,
your	PP$	your
typical	JJ	typical
classroom	NN	classroom
has	VBZ	have
pods	NNS	pod
of	IN	of
desks	NNS	desk
—	:	-
four	CD	four
or	CC	or
five	CD	five
or	CC	or
six	CD	six
or	CC	or
seven	CD	seven
kids	NNS	kid
all	RB	all
facing	VBG	face
each	DT	each
other	JJ	other
.	SENT	.
And	CC	and
kids	NNS	kid
are	VBP	be
working	VBG	work
in	IN	in
countless	JJ	countless
group	NN	group
assignments	NNS	assignment
.	SENT	.
Even	RB	even
in	IN	in
subjects	NNS	subject
like	IN	like
math	NN	math
and	CC	and
creative	JJ	creative
writing	NN	writing
,	,	,
which	WDT	which
you	PP	you
think	VBP	think
would	MD	would
depend	VB	depend
on	IN	on
solo	JJ	solo
flights	NNS	flight
of	IN	of
thought	NN	thought
,	,	,
kids	NNS	kid
are	VBP	be
now	RB	now
expected	VBN	expect
to	TO	to
act	VB	act
as	IN	as
committee	NN	committee
members	NNS	member
.	SENT	.
And	CC	and
for	IN	for
the	DT	the
kids	NNS	kid
who	WP	who
prefer	VBP	prefer
to	TO	to
go	VB	go
off	RP	off
by	IN	by
themselves	PP	themselves
or	CC	or
just	RB	just
to	TO	to
work	VB	work
alone	RB	alone
,	,	,
those	DT	those
kids	NNS	kid
are	VBP	be
seen	VBN	see
as	IN	as
outliers	NNS	outlier
often	RB	often
or	CC	or
,	,	,
worse	JJR	bad
,	,	,
as	IN	as
problem	NN	problem
cases	NNS	case
.	SENT	.
And	CC	and
the	DT	the
vast	JJ	vast
majority	NN	majority
of	IN	of
teachers	NNS	teacher
reports	NNS	report
believing	VBG	believe
that	IN	that
the	DT	the
ideal	JJ	ideal
student	NN	student
is	VBZ	be
an	DT	an
extrovert	NN	extrovert
as	RB	as
opposed	VBN	oppose
to	TO	to
an	DT	an
introvert	NN	introvert
,	,	,
even	RB	even
though	RB	though
introverts	VBZ	introvert
actually	RB	actually
get	VB	get
better	JJR	good
grades	NNS	grade
and	CC	and
are	VBP	be
more	RBR	more
knowledgeable	JJ	knowledgeable
,	,	,
according	VBG	accord
to	TO	to
research	NN	research
.	SENT	.
Okay	JJ	okay
,	,	,
same	JJ	same
thing	NN	thing
is	VBZ	be
true	JJ	true
in	IN	in
our	PP$	our
workplaces	NNS	workplace
.	SENT	.
Now	RB	now
,	,	,
most	JJS	most
of	IN	of
us	PP	us
work	VBP	work
in	IN	in
open	JJ	open
plan	NN	plan
offices	NNS	office
,	,	,
without	IN	without
walls	NNS	wall
,	,	,
where	WRB	where
we	PP	we
are	VBP	be
subject	JJ	subject
to	TO	to
the	DT	the
constant	JJ	constant
noise	NN	noise
and	CC	and
gaze	NN	gaze
of	IN	of
our	PP$	our
coworkers	NNS	coworker
.	SENT	.
And	CC	and
when	WRB	when
it	PP	it
comes	VBZ	come
to	TO	to
leadership	NN	leadership
,	,	,
introverts	NNS	introvert
are	VBP	be
routinely	RB	routinely
passed	VBN	pass
over	RP	over
for	IN	for
leadership	NN	leadership
positions	NNS	position
,	,	,
even	RB	even
though	IN	though
introverts	NNS	introvert
tend	VBP	tend
to	TO	to
be	VB	be
very	RB	very
careful	JJ	careful
,	,	,
much	RB	much
less	RBR	less
likely	JJ	likely
to	TO	to
take	VB	take
outsize	JJ	outsize
risks	NNS	risk
—	:	-
which	WDT	which
is	VBZ	be
something	NN	something
we	PP	we
might	MD	might
all	RB	all
favor	VB	favor
nowadays	RB	nowadays
.	SENT	.
And	CC	and
interesting	JJ	interesting
research	NN	research
by	IN	by
Adam	NP	Adam
Grant	NP	Grant
at	IN	at
the	DT	the
Wharton	NP	Wharton
School	NP	School
has	VBZ	have
found	VBN	find
that	IN	that
introverted	VBN	introvert
leaders	NNS	leader
often	RB	often
deliver	VBP	deliver
better	JJR	good
outcomes	NNS	outcome
than	IN	than
extroverts	NNS	extrovert
do	VBP	do
,	,	,
because	IN	because
when	WRB	when
they	PP	they
are	VBP	be
managing	VBG	manage
proactive	JJ	proactive
employees	NNS	employee
,	,	,
they	PP	they
'	POS	'
re	NN	re
much	RB	much
more	RBR	more
likely	JJ	likely
to	TO	to
let	VB	let
those	DT	those
employees	NNS	employee
run	VBP	run
with	IN	with
their	PP$	their
ideas	NNS	idea
,	,	,
whereas	IN	whereas
an	DT	an
extrovert	JJ	extrovert
can	NN	can
,	,	,
quite	RB	quite
unwittingly	RB	unwittingly
,	,	,
get	VB	get
so	RB	so
excited	JJ	excited
about	IN	about
things	NNS	thing
that	IN	that
they	PP	they
'	''	'
re	IN	re
putting	VBG	put
their	PP$	their
own	JJ	own
stamp	NN	stamp
on	IN	on
things	NNS	thing
,	,	,
and	CC	and
other	JJ	other
people	NNS	people
'	POS	'
s	NN	S
ideas	NNS	idea
might	MD	might
not	RB	not
as	RB	as
easily	RB	easily
then	RB	then
bubble	VB	bubble
up	RP	up
to	TO	to
the	DT	the
surface	NN	surface
.	SENT	.
Now	RB	now
in	IN	in
fact	NN	fact
,	,	,
some	DT	some
of	IN	of
our	PP$	our
transformative	JJ	transformative
leaders	NNS	leader
in	IN	in
history	NN	history
have	VBP	have
been	VBN	be
introverts	NNS	introvert
.	SENT	.
I	NP	I
'	POS	'
ll	NNS	<unknown>
give	VBP	give
you	PP	you
some	DT	some
examples	NNS	example
.	SENT	.
Eleanor	NP	Eleanor
Roosevelt	NP	Roosevelt
,	,	,
Rosa	NP	Rosa
Parks	NP	Parks
,	,	,
Gandhi	NP	Gandhi
—	:	-
all	PDT	all
these	DT	these
people	NNS	people
described	VBD	describe
themselves	PP	themselves
as	IN	as
quiet	JJ	quiet
and	CC	and
soft-spoken	JJ	soft-spoken
and	CC	and
even	RB	even
shy	JJ	shy
.	SENT	.
And	CC	and
they	PP	they
all	RB	all
took	VBD	take
the	DT	the
spotlight	NN	spotlight
,	,	,
even	RB	even
though	IN	though
every	DT	every
bone	NN	bone
in	IN	in
their	PP$	their
bodies	NNS	body
was	VBD	be
telling	VBG	tell
them	PP	them
not	RB	not
to	TO	to
.	SENT	.
And	CC	and
this	DT	this
turns	VBZ	turn
out	RP	out
to	TO	to
have	VB	have
a	DT	a
special	JJ	special
power	NN	power
all	PDT	all
its	PP$	its
own	JJ	own
,	,	,
because	IN	because
people	NNS	people
could	MD	could
feel	VB	feel
that	IN	that
these	DT	these
leaders	NNS	leader
were	VBD	be
at	IN	at
the	DT	the
helm	NN	helm
not	RB	not
because	IN	because
they	PP	they
enjoyed	VBD	enjoy
directing	VBG	direct
others	NNS	other
and	CC	and
not	RB	not
out	RB	out
of	IN	of
the	DT	the
pleasure	NN	pleasure
of	IN	of
being	VBG	be
looked	VBN	look
at	IN	at
;	:	;
they	PP	they
were	VBD	be
there	RB	there
because	IN	because
they	PP	they
had	VBD	have
no	DT	no
choice	NN	choice
,	,	,
because	IN	because
they	PP	they
were	VBD	be
driven	VBN	drive
to	TO	to
do	VB	do
what	WP	what
they	PP	they
thought	VBD	think
was	VBD	be
right	JJ	right
.	SENT	.
Now	RB	now
I	PP	I
think	VBP	think
at	IN	at
this	DT	this
point	NN	point
it	PP	it
'	POS	'
s	NNS	<unknown>
important	JJ	important
for	IN	for
me	PP	me
to	TO	to
say	VB	say
that	IN	that
I	PP	I
actually	RB	actually
love	VBP	love
extroverts	NNS	extrovert
.	SENT	.
I	PP	I
always	RB	always
like	VBP	like
to	TO	to
say	VB	say
some	DT	some
of	IN	of
my	PP$	my
best	JJS	good
friends	NNS	friend
are	VBP	be
extroverts	NNS	extrovert
,	,	,
including	VBG	include
my	PP$	my
beloved	JJ	beloved
husband	NN	husband
.	SENT	.
And	CC	and
we	PP	we
all	DT	all
fall	NN	fall
at	IN	at
different	JJ	different
points	NNS	point
,	,	,
of	IN	of
course	NN	course
,	,	,
along	IN	along
the	DT	the
introvert	NN	introvert
/	SYM	/
extrovert	JJ	extrovert
spectrum	NN	spectrum
.	SENT	.
Even	RB	even
Carl	NP	Carl
Jung	NP	Jung
,	,	,
the	DT	the
psychologist	NN	psychologist
who	WP	who
first	RB	first
popularized	VBD	popularize
these	DT	these
terms	NNS	term
,	,	,
said	VBD	say
that	IN	that
there	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
such	JJ	such
thing	NN	thing
as	IN	as
a	DT	a
pure	JJ	pure
introvert	NN	introvert
or	CC	or
a	DT	a
pure	JJ	pure
extrovert	NN	extrovert
.	SENT	.
He	PP	he
said	VBD	say
that	IN	that
such	PDT	such
a	DT	a
man	NN	man
would	MD	would
be	VB	be
in	IN	in
a	DT	a
lunatic	JJ	lunatic
asylum	NN	asylum
,	,	,
if	IN	if
he	PP	he
existed	VBD	exist
at	IN	at
all	DT	all
.	SENT	.
And	CC	and
some	DT	some
people	NNS	people
fall	VBP	fall
smack	RB	smack
in	IN	in
the	DT	the
middle	NN	middle
of	IN	of
the	DT	the
introvert	NN	introvert
/	SYM	/
extrovert	JJ	extrovert
spectrum	NN	spectrum
,	,	,
and	CC	and
we	PP	we
call	VBP	call
these	DT	these
people	NNS	people
ambiverts	NNS	ambivert
.	SENT	.
And	CC	and
I	PP	I
often	RB	often
think	VBP	think
that	IN	that
they	PP	they
have	VBP	have
the	DT	the
best	JJS	good
of	IN	of
all	DT	all
worlds	NNS	world
.	SENT	.
But	CC	but
many	JJ	many
of	IN	of
us	PP	us
do	VBP	do
recognize	VB	recognize
ourselves	PP	ourselves
as	IN	as
one	CD	one
type	NN	type
or	CC	or
the	DT	the
other	JJ	other
.	SENT	.
And	CC	and
what	WP	what
I	PP	I
'	POS	'
m	NN	m
saying	NN	saying
is	VBZ	be
that	IN	that
culturally	RB	culturally
,	,	,
we	PP	we
need	VBP	need
a	DT	a
much	RB	much
better	JJR	good
balance	NN	balance
.	SENT	.
We	PP	we
need	VBP	need
more	JJR	more
of	IN	of
a	DT	a
yin	NN	yin
and	CC	and
yang	NN	<unknown>
between	IN	between
these	DT	these
two	CD	two
types	NNS	type
.	SENT	.
This	DT	this
is	VBZ	be
especially	RB	especially
important	JJ	important
when	WRB	when
it	PP	it
comes	VBZ	come
to	TO	to
creativity	NN	creativity
and	CC	and
to	TO	to
productivity	NN	productivity
,	,	,
because	IN	because
when	WRB	when
psychologists	NNS	psychologist
look	VBP	look
at	IN	at
the	DT	the
lives	NNS	life
of	IN	of
the	DT	the
most	RBS	most
creative	JJ	creative
people	NNS	people
,	,	,
what	WP	what
they	PP	they
find	VBP	find
are	VBP	be
people	NNS	people
who	WP	who
are	VBP	be
very	RB	very
good	JJ	good
at	IN	at
exchanging	VBG	exchange
ideas	NNS	idea
and	CC	and
advancing	VBG	advance
ideas	NNS	idea
,	,	,
but	CC	but
who	WP	who
also	RB	also
have	VBP	have
a	DT	a
serious	JJ	serious
streak	NN	streak
of	IN	of
introversion	NN	introversion
